"FID","SUBTYPE","JURISDICTI","OWNER","LOCAL_ID","FACILITYID","Lat","Long","Subbasin","Shape_Le_2","Shape_Area"
"35803.0","0.0"," ","City of Grand Haven DPW","45313"," ","43.0631877027","-86.2083118912","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35804.0","0.0"," ","City of Grand Haven DPW","45314"," ","43.0630233847","-86.2082229995","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35805.0","0.0"," ","City of Grand Haven DPW","45315"," ","43.0629418904","-86.2082319745","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35806.0","0.0"," ","City of Grand Haven DPW","45316"," ","43.062880725","-86.2083006584","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35807.0","0.0"," ","City of Grand Haven DPW","45317"," ","43.0628794728","-86.2084260863","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35808.0","0.0"," ","City of Grand Haven DPW","45318"," ","43.0629315877","-86.2084950397","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35809.0","0.0"," ","City of Grand Haven DPW","45319"," ","43.0630120232","-86.2085046984","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35810.0","0.0"," ","City of Grand Haven DPW","45320"," ","43.062971803","-86.2099550794","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35811.0","0.0"," ","City of Grand Haven DPW","45321"," ","43.0628917619","-86.2099531538","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35812.0","0.0"," ","City of Grand Haven DPW","45322"," ","43.0662454017","-86.2107576522","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35813.0","0.0"," ","City of Grand Haven DPW","45323"," ","43.0666486114","-86.2119793049","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35814.0","0.0"," ","City of Grand Haven DPW","45324"," ","43.0665288281","-86.2119636808","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35815.0","0.0"," ","City of Grand Haven DPW","45325"," ","43.0649395695","-86.219372655","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35816.0","0.0"," ","City of Grand Haven DPW","45326"," ","43.0648750703","-86.2193723936","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35817.0","0.0"," ","City of Grand Haven DPW","45327"," ","43.0649717013","-86.2182567683","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35818.0","0.0"," ","City of Grand Haven DPW","45328"," ","43.0648573375","-86.218301094","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35819.0","0.0"," ","City of Grand Haven DPW","45329"," ","43.0648599161","-86.218217386","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35820.0","0.0"," ","City of Grand Haven DPW","45330"," ","43.064284949","-86.2182914633","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35821.0","0.0"," ","City of Grand Haven DPW","45331"," ","43.0642819607","-86.218210103","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35822.0","0.0"," ","City of Grand Haven DPW","45332"," ","43.0636258831","-86.218323637","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35823.0","0.0"," ","City of Grand Haven DPW","45333"," ","43.0635268572","-86.2182930181","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35824.0","0.0"," ","City of Grand Haven DPW","45334"," ","43.0635834361","-86.2181749055","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35825.0","0.0"," ","City of Grand Haven DPW","45335"," ","43.0637244169","-86.2201740117","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35826.0","0.0"," ","City of Grand Haven DPW","45336"," ","43.0636400719","-86.220223424","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35827.0","0.0"," ","City of Grand Haven DPW","45337"," ","43.0650444412","-86.215858932","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35828.0","0.0"," ","City of Grand Haven DPW","45338"," ","43.0649774663","-86.2158979794","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35829.0","0.0"," ","City of Grand Haven DPW","45339"," ","43.0663203317","-86.2109200076","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35830.0","0.0"," ","City of Grand Haven DPW","45340"," ","43.065009648","-86.2157102229","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35832.0","0.0"," ","City of Grand Haven DPW","45342"," ","43.0456336336","-86.2106937583","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35833.0","0.0"," ","City of Grand Haven DPW","45343"," ","43.0457299777","-86.2106938705","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35837.0","0.0"," ","City of Grand Haven DPW","45354"," ","43.0484476733","-86.2106802068","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35838.0","0.0"," ","City of Grand Haven DPW","45355"," ","43.0485113438","-86.2105484844","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35841.0","0.0"," ","City of Grand Haven DPW","45358"," ","43.0508672034","-86.2107212565","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35842.0","0.0"," ","City of Grand Haven DPW","45359"," ","43.0508703369","-86.2105884016","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35843.0","0.0"," ","City of Grand Haven DPW","45360"," ","43.0512128883","-86.208249843","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35844.0","0.0"," ","City of Grand Haven DPW","45361"," ","43.0511205642","-86.2082075441","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35845.0","0.0"," ","City of Grand Haven DPW","45362"," ","43.0529385165","-86.2083176554","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35846.0","0.0"," ","City of Grand Haven DPW","45363"," ","43.0530348282","-86.2083255229","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35847.0","0.0"," ","City of Grand Haven DPW","45364"," ","43.0529988264","-86.2081346857","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35848.0","0.0"," ","City of Grand Haven DPW","45365"," ","43.0530186831","-86.2106238417","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35849.0","0.0"," ","City of Grand Haven DPW","45366"," ","43.0530177916","-86.2107553181","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35850.0","0.0"," ","City of Grand Haven DPW","45367"," ","43.0529666958","-86.2108203754","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35851.0","0.0"," ","City of Grand Haven DPW","45368"," ","43.052880066","-86.2108177875","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35852.0","0.0"," ","City of Grand Haven DPW","45369"," ","43.0528335226","-86.2107514781","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35853.0","0.0"," ","City of Grand Haven DPW","45370"," ","43.052835554","-86.2106250305","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35854.0","0.0"," ","City of Grand Haven DPW","45372"," ","43.0500853001","-86.2130598962","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35855.0","0.0"," ","City of Grand Haven DPW","45373"," ","43.0520641756","-86.2108008185","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35856.0","0.0"," ","City of Grand Haven DPW","45374"," ","43.0519734769","-86.210802137","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35857.0","0.0"," ","City of Grand Haven DPW","45375"," ","43.0517739439","-86.2107391703","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35858.0","0.0"," ","City of Grand Haven DPW","45376"," ","43.0519299357","-86.2106075141","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35859.0","0.0"," ","City of Grand Haven DPW","45377"," ","43.0519808379","-86.2105462058","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35860.0","0.0"," ","City of Grand Haven DPW","45378"," ","43.0520671077","-86.2105447538","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35861.0","0.0"," ","City of Grand Haven DPW","45379"," ","43.0557240085","-86.209664708","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35862.0","0.0"," ","City of Grand Haven DPW","45380"," ","43.0556288686","-86.2096497763","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35863.0","0.0"," ","City of Grand Haven DPW","45381"," ","43.0557348498","-86.2108056563","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35864.0","0.0"," ","City of Grand Haven DPW","45382"," ","43.0556869823","-86.2108845453","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35865.0","0.0"," ","City of Grand Haven DPW","45383"," ","43.0555709129","-86.2108141196","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35866.0","0.0"," ","City of Grand Haven DPW","45384"," ","43.0547810093","-86.2108565816","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35867.0","0.0"," ","City of Grand Haven DPW","45385"," ","43.054686257","-86.2108571514","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35868.0","0.0"," ","City of Grand Haven DPW","45386"," ","43.0546462851","-86.2107845591","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35869.0","0.0"," ","City of Grand Haven DPW","45387"," ","43.054649585","-86.210656738","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35870.0","0.0"," ","City of Grand Haven DPW","45388"," ","43.0546979168","-86.210596983","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35871.0","0.0"," ","City of Grand Haven DPW","45389"," ","43.0547808447","-86.2105952106","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35872.0","0.0"," ","City of Grand Haven DPW","45390"," ","43.0548113782","-86.2095921674","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35873.0","0.0"," ","City of Grand Haven DPW","45391"," ","43.0547316338","-86.2095891402","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35874.0","0.0"," ","City of Grand Haven DPW","45394"," ","43.0548312826","-86.2073768096","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35875.0","0.0"," ","City of Grand Haven DPW","45395"," ","43.0548436571","-86.2084767461","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35876.0","0.0"," ","City of Grand Haven DPW","45396"," ","43.0547633412","-86.208468962","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35877.0","0.0"," ","City of Grand Haven DPW","45397"," ","43.0538773355","-86.2108311756","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35878.0","0.0"," ","City of Grand Haven DPW","45398"," ","43.0537799991","-86.2108307714","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35879.0","0.0"," ","City of Grand Haven DPW","45400"," ","43.0557704519","-86.2081054462","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35880.0","0.0"," ","City of Grand Haven DPW","45401"," ","43.0567255805","-86.2083702915","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35881.0","0.0"," ","City of Grand Haven DPW","45402"," ","43.0619728947","-86.2084250985","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35882.0","0.0"," ","City of Grand Haven DPW","45403"," ","43.0620716988","-86.2097700116","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35883.0","0.0"," ","City of Grand Haven DPW","45404"," ","43.06198575","-86.2097608613","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35884.0","0.0"," ","City of Grand Haven DPW","45405"," ","43.0619026683","-86.2108839205","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35885.0","0.0"," ","City of Grand Haven DPW","45406"," ","43.0619047825","-86.2107523063","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35886.0","0.0"," ","City of Grand Haven DPW","45407"," ","43.0620987829","-86.210757434","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35887.0","0.0"," ","City of Grand Haven DPW","45408"," ","43.0621045382","-86.2108872791","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35888.0","0.0"," ","City of Grand Haven DPW","45409"," ","43.0609982919","-86.2108795154","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35889.0","0.0"," ","City of Grand Haven DPW","45410"," ","43.060994172","-86.2107469727","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35891.0","0.0"," ","City of Grand Haven DPW","45412"," ","43.0464737465","-86.2118780421","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35892.0","0.0"," ","City of Grand Haven DPW","45413"," ","43.0483055122","-86.2157706852","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35893.0","0.0"," ","City of Grand Haven DPW","45414"," ","43.0481214948","-86.2157708864","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35894.0","0.0"," ","City of Grand Haven DPW","45415"," ","43.048125242","-86.2156382972","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35895.0","0.0"," ","City of Grand Haven DPW","45416"," ","43.0483056811","-86.2156401862","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35896.0","0.0"," ","City of Grand Haven DPW","45417"," ","43.0473853451","-86.2157717576","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35897.0","0.0"," ","City of Grand Haven DPW","45418"," ","43.0473890874","-86.2156401344","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35902.0","0.0"," ","City of Grand Haven DPW","45423"," ","43.0501472055","-86.2157690856","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35903.0","0.0"," ","City of Grand Haven DPW","45424"," ","43.0501537642","-86.2156389459","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35904.0","0.0"," ","City of Grand Haven DPW","45425"," ","43.05000925","-86.2155823822","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35905.0","0.0"," ","City of Grand Haven DPW","45426"," ","43.0510323486","-86.2156149244","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35906.0","0.0"," ","City of Grand Haven DPW","45427"," ","43.0508850729","-86.215637393","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35907.0","0.0"," ","City of Grand Haven DPW","45428"," ","43.0509130202","-86.2157726244","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35908.0","0.0"," ","City of Grand Haven DPW","45429"," ","43.0519350329","-86.2158323494","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35909.0","0.0"," ","City of Grand Haven DPW","45430"," ","43.051840427","-86.2158348082","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35910.0","0.0"," ","City of Grand Haven DPW","45431"," ","43.0519091124","-86.2132776217","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35911.0","0.0"," ","City of Grand Haven DPW","45432"," ","43.0520002135","-86.2132798974","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35912.0","0.0"," ","City of Grand Haven DPW","45433"," ","43.0592328099","-86.2157680813","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35913.0","0.0"," ","City of Grand Haven DPW","45434"," ","43.0592325662","-86.2156438664","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
"35914.0","0.0"," ","City of Grand Haven DPW","45435"," ","43.0591875902","-86.2155690441","Direct Drainage to Lower Grand River","1944453.40786","11516492446.1"
